region	south_asia	#006d2c
region	north_america	#810f7c
region	europe	#0868ac
region	africa	#b30000
region	west_asia	#dd1c77
region	southeast_asia	#feb24c

country	nepal	#2ca25f
country	india	#66c2a4
country	usa	#8856a7
country	canada	#8c96c6
country	united_kingdom	#43a2ca
country	germany	#7bccc4
country	switzerland	#bae4bc
country	netherlands	#f0f9e8
country	gambia	#e34a33
country	ghana	#fc8d59
country	sierra_leone	#fdbb84
country	uganda	#fdd49e
country	ethiopia	#fef0d9
country	russia	#df65b0
country	vietnam	#ffffb2
